"지점","지점명","일시","기온..C.","풍향.deg.","풍속.m.s.","강수량.mm.","습도...","시"
400,"강남","2019-07-10",24.7,116.2,2.2,0,52.6,10
400,"강남","2019-07-10",26.4,98.3,1.8,0,51.7,11
400,"강남","2019-07-10",27.4,86,1.7,0,47.6,12
400,"강남","2019-07-10",26.5,47.4,2,0,50.8,13
400,"강남","2019-07-10",26.7,95.3,1.4,0,50.5,14
400,"강남","2019-07-10",25.7,80.3,1.4,0,53.3,15
400,"강남","2019-07-10",24.8,42,1.7,0,60.1,16
400,"강남","2019-07-10",24.1,55.3,1.6,0,59.9,17
400,"강남","2019-07-10",21.5,71,1.2,0.5,82.8,18
400,"강남","2019-07-10",20.7,24,0.9,0.5,90.1,19
400,"강남","2019-07-10",20.3,31.8,0.8,2,96,20
400,"강남","2019-07-10",20,0,0.4,2.5,97.7,21
400,"강남","2019-07-10",19.7,62.6,0.8,4.5,99.2,22
400,"강남","2019-07-10",19.7,17.1,1.1,4,99.8,23
400,"강남","2019-07-11",20,44.8,1,1,98.5,4
400,"강남","2019-07-11",20.2,330.5,0.6,0,98.4,5
400,"강남","2019-07-11",20.2,357,0.8,0,98.6,6
400,"강남","2019-07-11",20.2,353.9,1.1,0.5,99.4,7
400,"강남","2019-07-11",20.2,342.5,0.8,0,99.4,8
400,"강남","2019-07-11",20.1,348.7,0.6,1,99.9,9
400,"강남","2019-07-11",20.1,0,0.4,1.5,99.9,0
400,"강남","2019-07-11",20.4,344.9,0.5,0.5,99.9,1
400,"강남","2019-07-11",20.6,310,1,1.5,99.9,2
400,"강남","2019-07-11",21,332.9,1.4,0,99,3
400,"강남","2019-07-11",22,336.7,1.1,0,92.5,10
400,"강남","2019-07-11",22.8,340.4,1.1,0,85.8,11
400,"강남","2019-07-11",24.3,339.1,1.2,0,75.7,12
400,"강남","2019-07-11",25.9,358.5,1.3,0,67.3,13
400,"강남","2019-07-11",25.6,353,1.3,0,66.2,14
400,"강남","2019-07-11",25.6,23.3,1.4,0,66.2,15
400,"강남","2019-07-11",24.7,27.6,1.4,0,68.7,16
400,"강남","2019-07-11",24,345,1.6,0,72.5,17
400,"강남","2019-07-11",23.5,25.8,1.2,0,73.2,18
400,"강남","2019-07-11",21.7,351.3,1.2,0,84.6,19
400,"강남","2019-07-11",21.4,15.5,0.7,0,88.7,20
400,"강남","2019-07-11",22.1,327.3,0.7,0,78.2,21
400,"강남","2019-07-11",22.1,2.1,1,0,76.4,22
400,"강남","2019-07-11",22.2,345.3,0.5,0,76.6,23
400,"강남","2019-07-12",22,303.2,1.1,0,76.8,0
400,"강남","2019-07-12",21.8,0,0.4,0,82.1,1
400,"강남","2019-07-12",21.7,221.5,1.3,0,84.9,2
400,"강남","2019-07-12",21.5,257.1,0.9,0,82.7,3
400,"강남","2019-07-12",21.2,248,0.8,0,84.4,4
400,"강남","2019-07-12",21.3,199,1.3,0,86.1,5
400,"강남","2019-07-12",21.3,228,1,0,84.4,6
400,"강남","2019-07-12",21.8,227.9,1.2,0,83.6,7
400,"강남","2019-07-12",22.2,232.4,1.3,0,81.6,8
400,"강남","2019-07-12",22.8,243.1,1.9,0,77.9,9
400,"강남","2019-07-12",24.3,212.7,0.9,0,73.4,10
400,"강남","2019-07-12",25.8,279.1,2.3,0,64.6,11
400,"강남","2019-07-12",26.3,294.6,1.5,0,58.5,12
400,"강남","2019-07-12",27.8,267.9,2.6,0,53.4,13
400,"강남","2019-07-12",28.8,271.4,2.4,0,55,14
400,"강남","2019-07-12",28.3,291.6,2.5,0,52.7,15
400,"강남","2019-07-12",27.1,262.1,2.7,0,58.3,16
400,"강남","2019-07-12",27.1,267.8,3.3,0,56.1,17
400,"강남","2019-07-12",26,263.7,2.7,0,58.5,18
400,"강남","2019-07-12",25.5,252.9,1.9,0,64,19
400,"강남","2019-07-12",24.6,239.8,1.8,0,67.2,20
400,"강남","2019-07-12",24,267.8,1.5,0,71.9,21
400,"강남","2019-07-12",23.8,267,2.3,0,75.6,22
400,"강남","2019-07-12",23.5,254,1.3,0,79.3,23
400,"강남","2019-07-13",23.4,216.4,1,0,83,0
400,"강남","2019-07-13",23.2,237.8,1,0,84.3,1
400,"강남","2019-07-13",23.1,204.9,0.9,0,84.9,2
400,"강남","2019-07-13",22.7,265.3,0.5,0,86.1,3
400,"강남","2019-07-13",22.6,0,0.3,0,86.2,4
400,"강남","2019-07-13",22.6,167.8,0.7,0,87,5
400,"강남","2019-07-13",22.6,173.3,0.9,0,86.4,6
400,"강남","2019-07-13",23.2,164,0.7,0,86.2,7
400,"강남","2019-07-13",23.4,200.9,1.5,0,83.5,8
400,"강남","2019-07-13",24.5,203.6,1.9,0,78.2,9
400,"강남","2019-07-13",26.6,159.1,0.9,0,67.5,10
400,"강남","2019-07-13",27.5,122.5,1.6,0,62.4,11
400,"강남","2019-07-13",26.9,220.8,1.6,0,64.9,12
400,"강남","2019-07-13",28.3,241.2,1.5,0,59.8,13
400,"강남","2019-07-13",27.9,225.5,1.8,0,64,14
400,"강남","2019-07-13",29,179.9,2,0,53.6,15
400,"강남","2019-07-13",29.6,249.2,1.7,0,52.4,16
400,"강남","2019-07-13",29,248.3,2.1,0,55.3,17
400,"강남","2019-07-13",27.8,245.5,2,0,61.1,18
400,"강남","2019-07-13",27.1,284.7,2.1,0,64.2,19
400,"강남","2019-07-13",25.7,264.6,2.3,0,66.9,20
400,"강남","2019-07-13",24.9,242.1,1.4,0,70.1,21
400,"강남","2019-07-13",24.3,245.2,1.8,0,73.6,22
400,"강남","2019-07-13",23.8,243.6,1.5,0,76.8,23
400,"강남","2019-07-14",23.5,234.2,0.8,0,78.4,0
400,"강남","2019-07-14",23.4,240.2,1.1,0,81.3,1
400,"강남","2019-07-14",22.7,185.2,1.3,0,85.4,2
400,"강남","2019-07-14",22.4,246.1,1.3,0,87.5,3
400,"강남","2019-07-14",21.5,0,0.2,0,92.2,0
400,"강남","2019-07-14",21.5,246.8,0.8,0,93.4,1
400,"강남","2019-07-14",21.4,228.9,0.6,0,94.9,2
400,"강남","2019-07-14",22.3,179,0.8,0,92.3,3
400,"강남","2019-07-14",23.4,174.6,1,0,86.9,4
400,"강남","2019-07-14",25.4,241.4,0.8,0,77.8,5
400,"강남","2019-07-14",27.3,125.1,0.9,0,70,10
400,"강남","2019-07-14",28.3,161.6,1.4,0,61.9,11
400,"강남","2019-07-14",28.7,284.4,0.7,0,59.9,12
400,"강남","2019-07-14",31.1,205.5,1.2,0,48.4,13
400,"강남","2019-07-14",31.5,183.5,1.9,0,45.7,14
400,"강남","2019-07-14",31.2,232,2.3,0,44.2,15
400,"강남","2019-07-14",31.4,239.4,2.2,0,47.9,16
400,"강남","2019-07-14",28.4,2.4,1.8,0,59.3,17
400,"강남","2019-07-14",29.7,32.5,1.1,0,51.8,18
400,"강남","2019-07-14",28.9,227.1,0.9,0,52.9,19
400,"강남","2019-07-14",27.6,237.1,1.7,0,56.7,20
400,"강남","2019-07-14",26.7,248.9,1.4,0,61.5,21
400,"강남","2019-07-14",25.9,242.5,1.4,0,67.7,22
400,"강남","2019-07-14",25.2,248.3,1.2,0,72.9,23
400,"강남","2019-07-15",24.7,233.3,0.9,0,76.1,6
400,"강남","2019-07-15",24.6,247.8,1.1,0,77.6,7
400,"강남","2019-07-15",23.7,226.3,0.7,0,84.1,8
400,"강남","2019-07-15",23.3,237.9,0.8,0,85.6,9
400,"강남","2019-07-15",22.4,0,0.1,0,90.6,0
400,"강남","2019-07-15",23.1,190.6,0.9,0,90,1
400,"강남","2019-07-15",23.2,136.5,0.6,0,88.1,2
400,"강남","2019-07-15",23.7,179.9,1.1,0,86.9,3
400,"강남","2019-07-15",24.8,172.9,1.1,0,81.9,4
400,"강남","2019-07-15",25.6,149.1,1,0,75.9,5
400,"강남","2019-07-15",26.3,189.6,1.5,0,72.4,10
400,"강남","2019-07-15",27,188.6,1.7,0,69.5,11
400,"강남","2019-07-15",28,150.9,0.7,0,64.1,12
400,"강남","2019-07-15",27.4,189.9,1.5,0,66.1,13
400,"강남","2019-07-15",25.2,214.2,1.1,0.5,85.1,14
400,"강남","2019-07-15",22.4,244.9,2,21,99.4,15
400,"강남","2019-07-15",22.5,0,0.4,4.5,99.4,16
400,"강남","2019-07-15",22,105,1.1,0.5,97.4,17
400,"강남","2019-07-15",22.8,0,0.1,0,97.7,18
400,"강남","2019-07-15",23.5,9,0.8,0,92.2,19
400,"강남","2019-07-15",23.1,113.3,0.7,0,97.8,20
400,"강남","2019-07-15",23.1,108.4,0.5,0,98.9,21
400,"강남","2019-07-15",23.2,0.3,0.7,0,97.6,22
400,"강남","2019-07-15",22.8,0,0.3,0,96.7,23
400,"강남","2019-07-16",22.9,152.9,0.8,0,99.9,6
400,"강남","2019-07-16",22.6,0,0.4,0.5,99.9,7
400,"강남","2019-07-16",22.8,158.2,0.6,0,99.7,8
400,"강남","2019-07-16",22.5,318.9,0.6,0,97.4,9
400,"강남","2019-07-16",22.3,0,0.3,0,97.9,0
400,"강남","2019-07-16",22.4,0,0.3,0,97.7,1
400,"강남","2019-07-16",22.7,162.3,0.8,0,97.7,2
400,"강남","2019-07-16",22.7,151.3,0.7,0,94,3
400,"강남","2019-07-16",23.7,176.5,1.3,0,87.5,0
400,"강남","2019-07-16",24.3,118.3,0.8,0,82.8,1
400,"강남","2019-07-16",24.9,175.2,1,0,80.3,10
400,"강남","2019-07-16",27.1,185.4,1.7,0,69,11
400,"강남","2019-07-16",27.8,97.3,1,0,63.4,12
400,"강남","2019-07-16",28.3,78.4,1.1,0,61.7,13
400,"강남","2019-07-16",27.9,296,1.6,0,66,14
400,"강남","2019-07-16",28.2,330.2,1.5,0,67.6,15
400,"강남","2019-07-16",29,238.7,1.5,0,65.3,16
400,"강남","2019-07-16",29,219.7,1.4,0,61.6,17
400,"강남","2019-07-16",29.1,286.7,1.2,0,61.5,18
400,"강남","2019-07-16",28.1,260.1,1.6,0,67.2,19
400,"강남","2019-07-16",26.8,275.1,1.5,0,75.1,20
400,"강남","2019-07-16",26.1,302.2,1.2,0,74.6,21
400,"강남","2019-07-16",25.1,237.3,0.6,0,82,22
400,"강남","2019-07-16",25,248.7,1.1,0,84.3,23
400,"강남","2019-07-17",24.3,247.7,0.7,0,88.2,2
400,"강남","2019-07-17",24.1,250.6,0.8,0,89.4,3
400,"강남","2019-07-17",24.3,275.7,0.8,0,88.7,4
400,"강남","2019-07-17",24,0,0.4,0,89.3,5
400,"강남","2019-07-17",23.4,300.4,0.6,0,94.3,6
400,"강남","2019-07-17",23.4,0,0.4,0,93.9,7
400,"강남","2019-07-17",23.3,274.5,0.5,0,96,8
400,"강남","2019-07-17",24.4,146,0.7,0,90.1,9
400,"강남","2019-07-17",25.3,145.5,0.7,0,86,0
400,"강남","2019-07-17",26.4,182.1,1.9,0,76.6,1
400,"강남","2019-07-17",27.7,170.7,1.1,0,71.5,10
400,"강남","2019-07-17",28.1,153.6,1.4,0,68.3,11
400,"강남","2019-07-17",29,253.2,1,0,65.4,12
400,"강남","2019-07-17",29.3,217.9,1,0,60.9,13
400,"강남","2019-07-17",28.3,283.9,1.3,0,69.3,14
400,"강남","2019-07-17",29.5,345,1.4,0,61.2,15
400,"강남","2019-07-17",29.2,11.9,1,0,63.5,16
400,"강남","2019-07-17",29.3,41.6,0.7,0,63.5,17
400,"강남","2019-07-17",28.6,4.6,0.8,0,66,18
400,"강남","2019-07-17",28.2,17.8,1.2,0,67.9,19
400,"강남","2019-07-17",28,337.4,1.2,0,65.9,20
400,"강남","2019-07-17",27.3,344.1,0.6,0,71.1,21
400,"강남","2019-07-17",26.9,359.6,1,0,74.7,22
400,"강남","2019-07-17",26.2,253.1,0.6,0,78.1,23
400,"강남","2019-07-18",25.7,247,0.6,0,83.3,2
400,"강남","2019-07-18",25.7,104.6,1.1,0,82,3
400,"강남","2019-07-18",24.8,0,0.2,0,88.6,4
400,"강남","2019-07-18",24.1,0,0.3,0,92.4,5
400,"강남","2019-07-18",24.8,131.6,0.7,0,91.2,6
400,"강남","2019-07-18",24.5,0,0.1,0,91.6,7
400,"강남","2019-07-18",24.6,303,0.6,0,88.2,8
400,"강남","2019-07-18",24.7,215.1,1,0,85,9
400,"강남","2019-07-18",23.5,9,0.7,9.5,99.9,0
400,"강남","2019-07-18",24.8,187.9,0.7,0,99.9,1
400,"강남","2019-07-18",27.4,315,0.8,0,80,10
400,"강남","2019-07-18",29,245.5,1.3,0,66.2,11
400,"강남","2019-07-18",30.2,48.9,1.2,0,61.3,12
400,"강남","2019-07-18",31.5,222.3,1.2,0,54.9,13
400,"강남","2019-07-18",31.6,115.2,0.9,0,50.6,14
400,"강남","2019-07-18",32.1,111.7,1.8,0,48.8,15
400,"강남","2019-07-18",32,59,1.3,0,47.2,16
400,"강남","2019-07-18",31.9,192.9,2.4,0,49.3,17
400,"강남","2019-07-18",31,205.6,1.9,0,55.2,18
400,"강남","2019-07-18",30.8,267.9,1.2,0,56.3,19
400,"강남","2019-07-18",29.5,247.1,1.2,0,60.1,20
400,"강남","2019-07-18",29,266.4,1.9,0,59,21
400,"강남","2019-07-18",27.4,242.5,2.1,0,65.4,22
400,"강남","2019-07-18",26.5,263.4,1.2,0,69.2,23
400,"강남","2019-07-19",25.9,255.5,1.4,0,70.1,2
400,"강남","2019-07-19",24.6,244.8,0.5,0,76.5,3
400,"강남","2019-07-19",24.5,243.4,0.8,0,78.4,0
400,"강남","2019-07-19",23.6,0,0.1,0,89.1,1
400,"강남","2019-07-19",23.3,0,0.2,0,90.6,2
400,"강남","2019-07-19",23.7,102.2,0.7,0,89.5,3
400,"강남","2019-07-19",23.5,0,0.4,0,93.2,4
400,"강남","2019-07-19",25.1,0,0.3,0,86.6,5
400,"강남","2019-07-19",27.4,1.8,0.7,0,76.8,6
400,"강남","2019-07-19",28.6,9,1.1,0,71.7,7
400,"강남","2019-07-19",30.1,4.9,1.4,0,64.7,10
400,"강남","2019-07-19",31.9,127.1,1.6,0,54.8,11
400,"강남","2019-07-19",33.3,144.8,2.2,0,47.8,12
400,"강남","2019-07-19",34.1,150.3,2.5,0,45.7,13
400,"강남","2019-07-19",33.5,191.3,3.3,0,46.9,14
400,"강남","2019-07-19",34.6,127.2,2.3,0,44.5,15
400,"강남","2019-07-19",32.6,182,2.3,0,52.9,16
400,"강남","2019-07-19",31.9,172.6,2.7,0.5,58.1,17
400,"강남","2019-07-19",27.5,182.6,3.3,0,84.6,18
400,"강남","2019-07-19",27.6,174.5,2.2,0,85.9,19
400,"강남","2019-07-19",28.1,185.6,0.8,0,79.3,20
400,"강남","2019-07-19",28.3,165.9,1.2,0,75.9,21
400,"강남","2019-07-19",28.1,180.8,1.3,0,77.3,22
400,"강남","2019-07-19",28,177,0.9,0,77.1,23
400,"강남","2019-07-20",28.3,120.3,1.1,0,72.3,8
400,"강남","2019-07-20",28.4,107.8,1.4,0,70.1,9
400,"강남","2019-07-20",28.1,105.2,0.6,0,72.5,0
400,"강남","2019-07-20",28.1,125.1,1.3,0,71.4,1
400,"강남","2019-07-20",28.2,111.9,1.4,0,69.1,2
400,"강남","2019-07-20",28,111.7,1.7,0,69.9,3
400,"강남","2019-07-20",26.4,106.4,0.6,0.5,83.9,4
400,"강남","2019-07-20",26.6,107.9,1.4,0,79.8,5
400,"강남","2019-07-20",27.5,96.2,1.9,0,71,6
400,"강남","2019-07-20",26.5,93.9,1.1,0,81.4,7
400,"강남","2019-07-20",28.2,107.2,2.7,0.5,72.4,10
400,"강남","2019-07-20",28.6,111.2,3.2,0,67.6,11
400,"강남","2019-07-20",29.1,117.6,2.9,0,67.1,12
400,"강남","2019-07-20",30.2,107.2,3.3,0,62.8,13
400,"강남","2019-07-20",30.3,117.9,3.4,0,62.8,14
400,"강남","2019-07-20",30.9,111,2.3,0,62.6,15
400,"강남","2019-07-20",31.5,97,2.3,0,62.2,16
400,"강남","2019-07-20",31.1,109.9,2.7,0,62.7,17
400,"강남","2019-07-20",30.3,119.8,2.2,0,64.8,18
400,"강남","2019-07-20",29.9,118.8,1.9,0,66.2,19
400,"강남","2019-07-20",29.5,120.9,2.1,0,66.5,20
400,"강남","2019-07-20",29.2,117.1,2.2,0,67.4,21
400,"강남","2019-07-20",29.1,111.7,1.6,0,67.8,22
400,"강남","2019-07-20",29,113.3,1.8,0,68,23
400,"강남","2019-07-21",28.5,108.6,2.2,0,70.6,8
400,"강남","2019-07-21",27.2,59.9,0.8,0,80.7,9
400,"강남","2019-07-21",24.8,48.7,0.5,1.5,99.7,0
400,"강남","2019-07-21",24.4,344.8,0.6,0.5,99.9,1
400,"강남","2019-07-21",24.2,0,0.4,1,99.9,2
400,"강남","2019-07-21",24.1,9.4,0.5,0.5,99.9,3
400,"강남","2019-07-21",24.3,0,0.3,0,99.9,0
400,"강남","2019-07-21",24.3,274.9,0.6,1,99.9,1
400,"강남","2019-07-21",24.6,273.5,0.6,1.5,99.9,2
400,"강남","2019-07-21",24.9,294.4,1.1,0.5,99.9,3
400,"강남","2019-07-21",25.6,256.5,1.9,0,97,10
400,"강남","2019-07-21",25.5,258.9,1.5,0.5,99,11
400,"강남","2019-07-21",26.1,248.4,2.1,0,93.6,12
400,"강남","2019-07-21",25.9,233.5,1.6,0,97.9,13
400,"강남","2019-07-21",25.8,245.4,1.7,1,99.1,14
400,"강남","2019-07-21",27.4,249.4,2.6,0,87.3,15
400,"강남","2019-07-21",27.1,248.6,2.9,0,82.9,16
400,"강남","2019-07-21",26.5,241,2.9,0,84.8,17
400,"강남","2019-07-21",27,222.3,1.9,0,82.8,18
400,"강남","2019-07-21",26.9,239.5,2.3,0,80.7,19
400,"강남","2019-07-21",26.3,210,2,0,83.8,20
400,"강남","2019-07-21",25.8,242.3,3.5,0,84.2,21
400,"강남","2019-07-21",25.6,274.7,1,0,87.2,22
400,"강남","2019-07-21",25.4,223.8,2,0,88.3,23
400,"강남","2019-07-22",25,173.6,1.5,0,90.6,4
400,"강남","2019-07-22",24.7,205.6,0.7,0,92.5,5
400,"강남","2019-07-22",25,222.8,0.7,0,92.4,6
400,"강남","2019-07-22",25.1,0,0.4,0,91.9,7
400,"강남","2019-07-22",25,0,0.4,0,93.7,8
400,"강남","2019-07-22",25.2,222.9,0.9,0,94.2,9
400,"강남","2019-07-22",25.2,247.7,1.1,0,92.5,0
400,"강남","2019-07-22",25.6,240.2,1.6,0,90.4,1
400,"강남","2019-07-22",25.9,243.5,1.1,0,88.4,2
400,"강남","2019-07-22",26.6,209,2,0,83.4,3
400,"강남","2019-07-22",27.1,240.8,1.5,0,82.7,10
400,"강남","2019-07-22",27.3,232.3,2.3,0,80.9,11
400,"강남","2019-07-22",28.4,245.8,1.8,0,75.7,12
400,"강남","2019-07-22",29.8,248.2,1.3,0,68.6,13
400,"강남","2019-07-22",30.9,225.8,2.1,0,66.5,14
400,"강남","2019-07-22",31.2,244,1.9,0,61.9,15
400,"강남","2019-07-22",30.7,198.5,2.8,0,63.5,16
400,"강남","2019-07-22",31.2,246.8,1.9,0,63.6,17
400,"강남","2019-07-22",31,261.5,1.9,0,63.2,18
400,"강남","2019-07-22",29.9,239.4,1.3,0,70.5,19
400,"강남","2019-07-22",28.2,264,1.9,0,78.9,20
400,"강남","2019-07-22",27.2,270.3,1.4,0,82.1,21
400,"강남","2019-07-22",26.9,263.4,1.6,0,81.6,22
400,"강남","2019-07-22",26.5,221,0.9,0,83.6,23
400,"강남","2019-07-23",26.3,245.3,1.2,0,83.6,4
400,"강남","2019-07-23",25.7,183.1,1,0,85.3,5
400,"강남","2019-07-23",25.1,253.6,1,0,89.3,6
400,"강남","2019-07-23",25.4,263.7,1,0,90,7
400,"강남","2019-07-23",25.3,175.4,0.7,0,94.3,8
400,"강남","2019-07-23",25.4,0,0.4,0,94.3,9
400,"강남","2019-07-23",25.6,0,0,0,94.3,0
400,"강남","2019-07-23",26.3,0,0.2,0,91.9,1
400,"강남","2019-07-23",26.4,213.3,0.7,0,91.2,2
400,"강남","2019-07-23",27.4,135.1,0.8,0,87.9,3
400,"강남","2019-07-23",28.8,154.3,1,0,80.4,10
400,"강남","2019-07-23",29.2,228.2,1.1,0,76.5,11
400,"강남","2019-07-23",30.1,220.4,1.4,0,72.4,12
400,"강남","2019-07-23",31.9,188.5,2,0,64.8,13
400,"강남","2019-07-23",32.9,197.9,2.8,0,58.8,14
400,"강남","2019-07-23",33,183,1.9,0,59.9,15
400,"강남","2019-07-23",33.2,197.5,2.1,0,60.7,16
400,"강남","2019-07-23",32.5,214.4,1.7,0,58.5,17
400,"강남","2019-07-23",31.1,267.9,2.2,0,67.8,18
400,"강남","2019-07-23",30.5,263.7,2,0,68.1,19
400,"강남","2019-07-23",29.8,260.5,2.3,0,69.6,20
400,"강남","2019-07-23",28.9,268,2.1,0,74.5,21
400,"강남","2019-07-23",28.4,257.2,1.3,0,77.6,22
400,"강남","2019-07-23",27.8,176.1,1.8,0,80.9,23
400,"강남","2019-07-24",27.7,252.6,1.2,0,81,0
400,"강남","2019-07-24",27.4,240.9,0.5,0,83.4,1
400,"강남","2019-07-24",27.3,298.9,0.5,0,83.9,2
400,"강남","2019-07-24",27.2,206.3,1.7,0,83.4,3
400,"강남","2019-07-24",26.9,181.3,1.3,0,85.1,4
400,"강남","2019-07-24",26.8,183.5,1,0,87,5
400,"강남","2019-07-24",26,170.7,1.7,0,93.7,6
400,"강남","2019-07-24",26,142.9,1,0,96,7
400,"강남","2019-07-24",26.4,216.6,1.3,0,93.7,8
400,"강남","2019-07-24",26.2,257.4,0.9,0,95.3,9
400,"강남","2019-07-24",26.3,198.2,0.5,0,96.7,10
400,"강남","2019-07-24",26.5,200.6,0.5,0,97.4,11
400,"강남","2019-07-24",27.1,184.9,1.5,0,93.6,12
400,"강남","2019-07-24",27.3,225.7,1.3,0,90.3,13
400,"강남","2019-07-24",28.3,200.6,1.8,0,85.7,14
400,"강남","2019-07-24",28.6,241.3,1.7,0,84,15
400,"강남","2019-07-24",27.5,252.1,1.3,0,91,16
400,"강남","2019-07-24",27.5,168.5,1.5,0,91.2,17
400,"강남","2019-07-24",27.6,184.8,1.3,0,89.5,18
400,"강남","2019-07-24",27.6,178,1.5,0,88.5,19
400,"강남","2019-07-24",27.5,174.3,1.2,0,90.5,20
400,"강남","2019-07-24",27.4,166.7,0.9,0,89.8,21
400,"강남","2019-07-24",27.3,171.5,0.5,0,89.9,22
400,"강남","2019-07-24",27,0,0.4,0,91.9,23
400,"강남","2019-07-25",27.5,169.5,0.6,0,88.4,0
400,"강남","2019-07-25",27.4,0,0.3,0,88.5,1
400,"강남","2019-07-25",27.4,0,0.3,0,88.4,2
400,"강남","2019-07-25",27.4,175.8,1.3,0,88.3,3
400,"강남","2019-07-25",27.1,167.9,0.5,0,91.3,4
400,"강남","2019-07-25",26.9,168.7,1,0,93,5
400,"강남","2019-07-25",26.5,175.9,1.3,0,96,6
400,"강남","2019-07-25",25.9,0,0.4,0.5,99.9,7
400,"강남","2019-07-25",26.6,169.7,1,0,99.4,8
400,"강남","2019-07-25",26.4,165.4,2,0,98.6,9
400,"강남","2019-07-25",27.1,172,2,0,93.9,10
400,"강남","2019-07-25",27.9,181.8,1.3,0,88.5,11
400,"강남","2019-07-25",27.7,195.8,1,0,93.4,12
400,"강남","2019-07-25",27.8,180.6,1.1,0,92,13
400,"강남","2019-07-25",28.4,203.7,1,0,86.2,14
400,"강남","2019-07-25",28.1,219.7,1.8,0,88.7,15
400,"강남","2019-07-25",27.9,215.2,1.6,0,89.8,16
400,"강남","2019-07-25",27,278.8,0.7,1.5,97.5,17
400,"강남","2019-07-25",26.7,0,0.3,0,99.9,18
400,"강남","2019-07-25",26.4,0,0.4,2.5,99.9,19
400,"강남","2019-07-25",25.9,0,0.2,4,99.9,20
400,"강남","2019-07-25",26,0,0.3,0,99.9,21
400,"강남","2019-07-25",26,0,0,0,99.9,22
400,"강남","2019-07-25",26.2,213.2,1.2,0,99.9,23
400,"강남","2019-07-26",25.9,228.8,0.5,0,99.9,0
400,"강남","2019-07-26",26,280.6,0.5,0,99.9,1
400,"강남","2019-07-26",25.9,204.4,1.2,0.5,99.9,2
400,"강남","2019-07-26",25.8,251.2,1.3,2,99.9,3
400,"강남","2019-07-26",25.8,225.2,1.7,0.5,99.9,0
400,"강남","2019-07-26",26,223,1.9,0,99.4,1
400,"강남","2019-07-26",26.4,240.4,2,0,95.2,2
400,"강남","2019-07-26",25.2,200.9,1.5,16,99.9,3
400,"강남","2019-07-26",24.8,326.6,1.6,25.5,99.9,4
400,"강남","2019-07-26",24.6,0,0.4,18.5,99.9,5
400,"강남","2019-07-26",24.4,100.5,0.7,18,99.9,10
400,"강남","2019-07-26",24.7,0,0.4,7.5,99.9,11
400,"강남","2019-07-26",25.4,0,0.3,1.5,99.9,12
400,"강남","2019-07-26",25.8,0,0.1,0.5,99.9,13
400,"강남","2019-07-26",25.6,0,0.4,1,99.9,14
400,"강남","2019-07-26",27,184.5,1.5,1,99.9,15
400,"강남","2019-07-26",27,254.3,1.4,0,95.1,16
400,"강남","2019-07-26",27.9,231.1,1.2,0,91.9,17
400,"강남","2019-07-26",27.9,263.6,0.9,0,87.5,18
400,"강남","2019-07-26",26.1,242.8,0.8,1.5,97.5,19
400,"강남","2019-07-26",25.8,0,0,2,99.9,20
400,"강남","2019-07-26",25.7,0,0,0,99.9,21
400,"강남","2019-07-26",25.7,125.6,0.9,0,99.9,22
400,"강남","2019-07-26",25.7,0,0,0,99.9,23
400,"강남","2019-07-27",25.6,108,0.5,19.5,99.9,6
400,"강남","2019-07-27",25.3,0,0.3,20.5,99.9,7
400,"강남","2019-07-27",25.3,0,0.1,6.5,99.9,8
400,"강남","2019-07-27",25.2,0,0.3,0,99.9,9
400,"강남","2019-07-27",25.3,0,0,0,99.9,0
400,"강남","2019-07-27",25.3,0,0,0.5,99.9,1
400,"강남","2019-07-27",25.4,0,0,0.5,99.9,2
400,"강남","2019-07-27",25.8,107.9,0.5,0,99.9,3
400,"강남","2019-07-27",26.4,0,0.4,0,99.9,4
400,"강남","2019-07-27",27.9,143.6,0.8,0,89.3,5
400,"강남","2019-07-27",30,137.8,0.6,0,80.2,10
400,"강남","2019-07-27",31.4,166.6,1.5,0,72.7,11
400,"강남","2019-07-27",31.5,195.3,2,0,68.7,12
400,"강남","2019-07-27",32.5,174.6,1.4,0,65.4,13
400,"강남","2019-07-27",33.6,308.5,0.8,0,61.4,14
400,"강남","2019-07-27",34.7,231.5,1.1,0,55.5,15
400,"강남","2019-07-27",33.2,192.8,1.7,0,60.8,16
400,"강남","2019-07-27",32.7,190.3,2.2,0,67.8,17
400,"강남","2019-07-27",31.8,209.8,1.3,0,70.5,18
400,"강남","2019-07-27",27.4,214.5,1.1,1.5,96.2,19
400,"강남","2019-07-27",27.6,162.5,0.6,0,98.9,20
400,"강남","2019-07-27",26.9,0,0.2,0,99.9,21
400,"강남","2019-07-27",26.7,0,0.3,0,99.9,22
400,"강남","2019-07-27",27.8,180.1,2,0,94.9,23
400,"강남","2019-07-28",28,160.6,1,0,90.9,6
400,"강남","2019-07-28",27.8,176.3,1,0,91.4,7
400,"강남","2019-07-28",26.9,158.1,1.4,1,94,8
400,"강남","2019-07-28",26.6,162.9,1.3,4,99.3,9
400,"강남","2019-07-28",26.5,115.5,0.7,0,99.6,0
400,"강남","2019-07-28",26.5,167.2,0.8,0.5,99.9,1
400,"강남","2019-07-28",26.7,167.8,1.6,0,99.8,2
400,"강남","2019-07-28",27.1,162.7,1.2,0,98.4,3
400,"강남","2019-07-28",27,184.9,2,2,95.4,0
400,"강남","2019-07-28",25.3,242.4,2.2,14.5,99.9,1
400,"강남","2019-07-28",26.3,204.5,1.9,0,95.6,10
400,"강남","2019-07-28",26.4,241.7,1.7,0,93.5,11
